NUMPERIODO|FECPROCESO|NUMRIESGO|NUMDEPARTAMENTO|NUMANTIGUEDAD|NUMSEGMENTO|NUMGCU|CANTIDAD
202201|2022-01-01 00:00:00.0|3|7|5|2|2|341
202201|2022-01-01 00:00:00.0|3|7|5|3|2|78
202201|2022-01-01 00:00:00.0|3|8|1|1|2|33
202201|2022-01-01 00:00:00.0|3|8|1|2|2|1096
202201|2022-01-01 00:00:00.0|3|8|1|3|2|409
202201|2022-01-01 00:00:00.0|3|8|2|1|2|65
202201|2022-01-01 00:00:00.0|3|8|2|2|2|142
202201|2022-01-01 00:00:00.0|3|8|2|3|2|120
202201|2022-01-01 00:00:00.0|3|8|3|1|2|65
202201|2022-01-01 00:00:00.0|3|8|3|2|2|189
202201|2022-01-01 00:00:00.0|3|8|3|3|2|135
202201|2022-01-01 00:00:00.0|3|8|4|1|2|19
202201|2022-01-01 00:00:00.0|3|8|4|2|2|46
202201|2022-01-01 00:00:00.0|3|8|4|3|2|24
202201|2022-01-01 00:00:00.0|3|8|5|1|2|14
202201|2022-01-01 00:00:00.0|3|8|5|2|2|69
202201|2022-01-01 00:00:00.0|3|8|5|3|2|24
202201|2022-01-01 00:00:00.0|3|9|1|1|2|13
202201|2022-01-01 00:00:00.0|3|9|1|2|2|376
202201|2022-01-01 00:00:00.0|3|9|1|3|2|180
202201|2022-01-01 00:00:00.0|3|9|2|1|2|23
202201|2022-01-01 00:00:00.0|3|9|2|2|2|60
202201|2022-01-01 00:00:00.0|3|9|2|3|2|53
202201|2022-01-01 00:00:00.0|3|9|3|1|2|27
202201|2022-01-01 00:00:00.0|3|9|3|2|2|47
202201|2022-01-01 00:00:00.0|3|9|3|3|2|40
202201|2022-01-01 00:00:00.0|3|9|4|1|2|4
202201|2022-01-01 00:00:00.0|3|9|4|2|2|11
202201|2022-01-01 00:00:00.0|3|9|4|3|2|11
202201|2022-01-01 00:00:00.0|3|9|5|1|2|1
202201|2022-01-01 00:00:00.0|3|9|5|2|2|7
202201|2022-01-01 00:00:00.0|3|10|1|1|2|27
202201|2022-01-01 00:00:00.0|3|10|1|2|2|940
202201|2022-01-01 00:00:00.0|3|10|1|3|2|362
202201|2022-01-01 00:00:00.0|3|10|2|1|2|44
202201|2022-01-01 00:00:00.0|3|10|2|2|2|147
202201|2022-01-01 00:00:00.0|3|10|2|3|2|87
202201|2022-01-01 00:00:00.0|3|10|3|1|2|67
202201|2022-01-01 00:00:00.0|3|10|3|2|2|177
202201|2022-01-01 00:00:00.0|3|10|3|3|2|100
202201|2022-01-01 00:00:00.0|3|10|4|1|2|7
202201|2022-01-01 00:00:00.0|3|10|4|2|2|48
202201|2022-01-01 00:00:00.0|3|10|4|3|2|26
202201|2022-01-01 00:00:00.0|3|10|5|1|2|11
202201|2022-01-01 00:00:00.0|3|10|5|2|2|63
202201|2022-01-01 00:00:00.0|3|10|5|3|2|13
202201|2022-01-01 00:00:00.0|3|11|1|1|2|32
202201|2022-01-01 00:00:00.0|3|11|1|2|2|1278
202201|2022-01-01 00:00:00.0|3|11|1|3|2|608
202201|2022-01-01 00:00:00.0|3|11|2|1|2|8
202201|2022-01-01 00:00:00.0|3|11|2|2|2|353
202201|2022-01-01 00:00:00.0|3|11|2|3|2|324
202201|2022-01-01 00:00:00.0|3|11|3|1|2|14
202201|2022-01-01 00:00:00.0|3|11|3|2|2|460
202201|2022-01-01 00:00:00.0|3|11|3|3|2|307
202201|2022-01-01 00:00:00.0|3|11|4|1|2|4
202201|2022-01-01 00:00:00.0|3|11|4|2|2|168
202201|2022-01-01 00:00:00.0|3|11|4|3|2|84
202201|2022-01-01 00:00:00.0|3|11|5|1|2|28
202201|2022-01-01 00:00:00.0|3|11|5|2|2|216
202201|2022-01-01 00:00:00.0|3|11|5|3|2|57
202201|2022-01-01 00:00:00.0|3|12|1|1|2|26
202201|2022-01-01 00:00:00.0|3|12|1|2|2|1852
202201|2022-01-01 00:00:00.0|3|12|1|3|2|657
202201|2022-01-01 00:00:00.0|3|12|2|1|2|2
202201|2022-01-01 00:00:00.0|3|12|2|2|2|332
202201|2022-01-01 00:00:00.0|3|12|2|3|2|259
202201|2022-01-01 00:00:00.0|3|12|3|1|2|16
202201|2022-01-01 00:00:00.0|3|12|3|2|2|404
202201|2022-01-01 00:00:00.0|3|12|3|3|2|292
202201|2022-01-01 00:00:00.0|3|12|4|1|2|4
202201|2022-01-01 00:00:00.0|3|12|4|2|2|128
202201|2022-01-01 00:00:00.0|3|12|4|3|2|67
202201|2022-01-01 00:00:00.0|3|12|5|1|2|8
202201|2022-01-01 00:00:00.0|3|12|5|2|2|145
202201|2022-01-01 00:00:00.0|3|12|5|3|2|55
202201|2022-01-01 00:00:00.0|3|13|1|1|2|41
202201|2022-01-01 00:00:00.0|3|13|1|2|2|3249
202201|2022-01-01 00:00:00.0|3|13|1|3|2|1171
202201|2022-01-01 00:00:00.0|3|13|2|1|2|9
202201|2022-01-01 00:00:00.0|3|13|2|2|2|722
202201|2022-01-01 00:00:00.0|3|13|2|3|2|553
202201|2022-01-01 00:00:00.0|3|13|3|1|2|22
202201|2022-01-01 00:00:00.0|3|13|3|2|2|817
202201|2022-01-01 00:00:00.0|3|13|3|3|2|569
202201|2022-01-01 00:00:00.0|3|13|4|1|2|7
202201|2022-01-01 00:00:00.0|3|13|4|2|2|261
202201|2022-01-01 00:00:00.0|3|13|4|3|2|145
202201|2022-01-01 00:00:00.0|3|13|5|1|2|29
202201|2022-01-01 00:00:00.0|3|13|5|2|2|321
202201|2022-01-01 00:00:00.0|3|13|5|3|2|72
202201|2022-01-01 00:00:00.0|3|14|1|1|2|21
202201|2022-01-01 00:00:00.0|3|14|1|2|2|2325
202201|2022-01-01 00:00:00.0|3|14|1|3|2|919
202201|2022-01-01 00:00:00.0|3|14|2|1|2|7
202201|2022-01-01 00:00:00.0|3|14|2|2|2|548
202201|2022-01-01 00:00:00.0|3|14|2|3|2|456
202201|2022-01-01 00:00:00.0|3|14|3|1|2|15
202201|2022-01-01 00:00:00.0|3|14|3|2|2|621
202201|2022-01-01 00:00:00.0|3|14|3|3|2|499
202201|2022-01-01 00:00:00.0|3|14|4|1|2|1
202201|2022-01-01 00:00:00.0|3|14|4|2|2|213
202201|2022-01-01 00:00:00.0|3|14|4|3|2|150
202201|2022-01-01 00:00:00.0|3|14|5|1|2|18
202201|2022-01-01 00:00:00.0|3|14|5|2|2|221
202201|2022-01-01 00:00:00.0|3|14|5|3|2|89
202201|2022-01-01 00:00:00.0|3|15|1|1|2|419
202201|2022-01-01 00:00:00.0|3|15|1|2|2|17466
202201|2022-01-01 00:00:00.0|3|15|1|3|2|6439
202201|2022-01-01 00:00:00.0|3|15|2|1|2|68
202201|2022-01-01 00:00:00.0|3|15|2|2|2|4677
202201|2022-01-01 00:00:00.0|3|15|2|3|2|3409
202201|2022-01-01 00:00:00.0|3|15|3|1|2|182
202201|2022-01-01 00:00:00.0|3|15|3|2|2|5948
202201|2022-01-01 00:00:00.0|3|15|3|3|2|4004
202201|2022-01-01 00:00:00.0|3|15|4|1|2|90
202201|2022-01-01 00:00:00.0|3|15|4|2|2|2304
202201|2022-01-01 00:00:00.0|3|15|4|3|2|1463
202201|2022-01-01 00:00:00.0|3|15|5|1|1|2
202201|2022-01-01 00:00:00.0|3|15|5|1|2|470
202201|2022-01-01 00:00:00.0|3|15|5|2|2|3193
202201|2022-01-01 00:00:00.0|3|15|5|3|2|794
202201|2022-01-01 00:00:00.0|3|16|1|1|2|8
202201|2022-01-01 00:00:00.0|3|16|1|2|2|730
202201|2022-01-01 00:00:00.0|3|16|1|3|2|231
202201|2022-01-01 00:00:00.0|3|16|2|1|2|5
202201|2022-01-01 00:00:00.0|3|16|2|2|2|150
202201|2022-01-01 00:00:00.0|3|16|2|3|2|45
202201|2022-01-01 00:00:00.0|3|16|3|1|2|8
202201|2022-01-01 00:00:00.0|3|16|3|2|2|164
202201|2022-01-01 00:00:00.0|3|16|3|3|2|46
202201|2022-01-01 00:00:00.0|3|16|4|1|2|7
202201|2022-01-01 00:00:00.0|3|16|4|2|2|57
202201|2022-01-01 00:00:00.0|3|16|4|3|2|16
202201|2022-01-01 00:00:00.0|3|16|5|1|2|13
202201|2022-01-01 00:00:00.0|3|16|5|2|2|54
202201|2022-01-01 00:00:00.0|3|16|5|3|2|10
202201|2022-01-01 00:00:00.0|3|17|1|1|2|3
202201|2022-01-01 00:00:00.0|3|17|1|2|2|66
202201|2022-01-01 00:00:00.0|3|17|1|3|2|29
202201|2022-01-01 00:00:00.0|3|17|2|1|2|7
202201|2022-01-01 00:00:00.0|3|17|2|2|2|18
202201|2022-01-01 00:00:00.0|3|17|2|3|2|7
202201|2022-01-01 00:00:00.0|3|17|3|1|2|10
202201|2022-01-01 00:00:00.0|3|17|3|2|2|28
202201|2022-01-01 00:00:00.0|3|17|3|3|2|8
202201|2022-01-01 00:00:00.0|3|17|4|1|2|3
202201|2022-01-01 00:00:00.0|3|17|4|2|2|5
202201|2022-01-01 00:00:00.0|3|17|4|3|2|1
202201|2022-01-01 00:00:00.0|3|17|5|1|2|5
202201|2022-01-01 00:00:00.0|3|17|5|2|2|7
202201|2022-01-01 00:00:00.0|3|17|5|3|2|1
202201|2022-01-01 00:00:00.0|3|18|1|1|2|8
202201|2022-01-01 00:00:00.0|3|18|1|2|2|260
202201|2022-01-01 00:00:00.0|3|18|1|3|2|45
202201|2022-01-01 00:00:00.0|3|18|2|1|2|15
202201|2022-01-01 00:00:00.0|3|18|2|2|2|40
202201|2022-01-01 00:00:00.0|3|18|2|3|2|19
202201|2022-01-01 00:00:00.0|3|18|3|1|2|19
202201|2022-01-01 00:00:00.0|3|18|3|2|2|38
202201|2022-01-01 00:00:00.0|3|18|3|3|2|22
202201|2022-01-01 00:00:00.0|3|18|4|1|2|4
202201|2022-01-01 00:00:00.0|3|18|4|2|2|14
202201|2022-01-01 00:00:00.0|3|18|4|3|2|8
202201|2022-01-01 00:00:00.0|3|18|5|1|2|8
202201|2022-01-01 00:00:00.0|3|18|5|2|2|23
202201|2022-01-01 00:00:00.0|3|18|5|3|2|5
202201|2022-01-01 00:00:00.0|3|19|1|1|2|5
202201|2022-01-01 00:00:00.0|3|19|1|2|2|258
202201|2022-01-01 00:00:00.0|3|19|1|3|2|130
202201|2022-01-01 00:00:00.0|3|19|2|1|2|16
202201|2022-01-01 00:00:00.0|3|19|2|2|2|31
202201|2022-01-01 00:00:00.0|3|19|2|3|2|41
202201|2022-01-01 00:00:00.0|3|19|3|1|2|16
202201|2022-01-01 00:00:00.0|3|19|3|2|2|47
202201|2022-01-01 00:00:00.0|3|19|3|3|2|39
202201|2022-01-01 00:00:00.0|3|19|4|1|2|2
202201|2022-01-01 00:00:00.0|3|19|4|2|2|14
202201|2022-01-01 00:00:00.0|3|19|4|3|2|7
202201|2022-01-01 00:00:00.0|3|19|5|1|2|4
202201|2022-01-01 00:00:00.0|3|19|5|2|2|13
202201|2022-01-01 00:00:00.0|3|19|5|3|2|3
202201|2022-01-01 00:00:00.0|3|20|1|1|2|41
202201|2022-01-01 00:00:00.0|3|20|1|2|2|3256
202201|2022-01-01 00:00:00.0|3|20|1|3|2|1388
202201|2022-01-01 00:00:00.0|3|20|2|1|2|11
202201|2022-01-01 00:00:00.0|3|20|2|2|2|988
202201|2022-01-01 00:00:00.0|3|20|2|3|2|607
202201|2022-01-01 00:00:00.0|3|20|3|1|2|25
202201|2022-01-01 00:00:00.0|3|20|3|2|2|1142
202201|2022-01-01 00:00:00.0|3|20|3|3|2|710
202201|2022-01-01 00:00:00.0|3|20|4|1|2|6
202201|2022-01-01 00:00:00.0|3|20|4|2|2|383
202201|2022-01-01 00:00:00.0|3|20|4|3|2|157
202201|2022-01-01 00:00:00.0|3|20|5|1|2|30
202201|2022-01-01 00:00:00.0|3|20|5|2|2|358
202201|2022-01-01 00:00:00.0|3|20|5|3|2|79
202201|2022-01-01 00:00:00.0|3|21|1|1|2|30
202201|2022-01-01 00:00:00.0|3|21|1|2|2|1125
202201|2022-01-01 00:00:00.0|3|21|1|3|2|314
202201|2022-01-01 00:00:00.0|3|21|2|1|2|65
202201|2022-01-01 00:00:00.0|3|21|2|2|2|141
202201|2022-01-01 00:00:00.0|3|21|2|3|2|116
202201|2022-01-01 00:00:00.0|3|21|3|1|2|46
202201|2022-01-01 00:00:00.0|3|21|3|2|2|154
202201|2022-01-01 00:00:00.0|3|21|3|3|2|100
202201|2022-01-01 00:00:00.0|3|21|4|1|2|20
202201|2022-01-01 00:00:00.0|3|21|4|2|2|57
202201|2022-01-01 00:00:00.0|3|21|4|3|2|21
202201|2022-01-01 00:00:00.0|3|21|5|1|2|11
202201|2022-01-01 00:00:00.0|3|21|5|2|2|55
202201|2022-01-01 00:00:00.0|3|21|5|3|2|22
202201|2022-01-01 00:00:00.0|3|22|1|1|2|20
202201|2022-01-01 00:00:00.0|3|22|1|2|2|807
202201|2022-01-01 00:00:00.0|3|22|1|3|2|467
202201|2022-01-01 00:00:00.0|3|22|2|1|2|42
202201|2022-01-01 00:00:00.0|3|22|2|2|2|135
202201|2022-01-01 00:00:00.0|3|22|2|3|2|161
202201|2022-01-01 00:00:00.0|3|22|3|1|2|63
202201|2022-01-01 00:00:00.0|3|22|3|2|2|160
202201|2022-01-01 00:00:00.0|3|22|3|3|2|123
202201|2022-01-01 00:00:00.0|3|22|4|1|2|23
202201|2022-01-01 00:00:00.0|3|22|4|2|2|54
202201|2022-01-01 00:00:00.0|3|22|4|3|2|29
202201|2022-01-01 00:00:00.0|3|22|5|1|2|17
202201|2022-01-01 00:00:00.0|3|22|5|2|2|55
202201|2022-01-01 00:00:00.0|3|22|5|3|2|19
202201|2022-01-01 00:00:00.0|3|23|1|1|2|17
202201|2022-01-01 00:00:00.0|3|23|1|2|2|501
202201|2022-01-01 00:00:00.0|3|23|1|3|2|114
202201|2022-01-01 00:00:00.0|3|23|2|1|2|21
202201|2022-01-01 00:00:00.0|3|23|2|2|2|74
202201|2022-01-01 00:00:00.0|3|23|2|3|2|47
202201|2022-01-01 00:00:00.0|3|23|3|1|2|22
202201|2022-01-01 00:00:00.0|3|23|3|2|2|68
202201|2022-01-01 00:00:00.0|3|23|3|3|2|77
202201|2022-01-01 00:00:00.0|3|23|4|1|2|5
202201|2022-01-01 00:00:00.0|3|23|4|2|2|30
202201|2022-01-01 00:00:00.0|3|23|4|3|2|20
202201|2022-01-01 00:00:00.0|3|23|5|1|2|11
202201|2022-01-01 00:00:00.0|3|23|5|2|2|32
202201|2022-01-01 00:00:00.0|3|23|5|3|2|15
202201|2022-01-01 00:00:00.0|3|24|1|1|2|7
202201|2022-01-01 00:00:00.0|3|24|1|2|2|489
202201|2022-01-01 00:00:00.0|3|24|1|3|2|151
202201|2022-01-01 00:00:00.0|3|24|2|1|2|21
202201|2022-01-01 00:00:00.0|3|24|2|2|2|74
202201|2022-01-01 00:00:00.0|3|24|2|3|2|48
202201|2022-01-01 00:00:00.0|3|24|3|1|2|27
202201|2022-01-01 00:00:00.0|3|24|3|2|2|81
202201|2022-01-01 00:00:00.0|3|24|3|3|2|37
202201|2022-01-01 00:00:00.0|3|24|4|1|2|8
202201|2022-01-01 00:00:00.0|3|24|4|2|2|30
202201|2022-01-01 00:00:00.0|3|24|4|3|2|14
202201|2022-01-01 00:00:00.0|3|24|5|1|2|10
202201|2022-01-01 00:00:00.0|3|24|5|2|2|33
202201|2022-01-01 00:00:00.0|3|24|5|3|2|4
202201|2022-01-01 00:00:00.0|3|25|1|1|2|31
202201|2022-01-01 00:00:00.0|3|25|1|2|2|973
202201|2022-01-01 00:00:00.0|3|25|1|3|2|369
202201|2022-01-01 00:00:00.0|3|25|2|1|2|66
202201|2022-01-01 00:00:00.0|3|25|2|2|2|166
202201|2022-01-01 00:00:00.0|3|25|2|3|2|96
202201|2022-01-01 00:00:00.0|3|25|3|1|2|62
202201|2022-01-01 00:00:00.0|3|25|3|2|2|159
202201|2022-01-01 00:00:00.0|3|25|3|3|2|77
202201|2022-01-01 00:00:00.0|3|25|4|1|2|18
202201|2022-01-01 00:00:00.0|3|25|4|2|2|71
202201|2022-01-01 00:00:00.0|3|25|4|3|2|17
202201|2022-01-01 00:00:00.0|3|25|5|1|2|18
202201|2022-01-01 00:00:00.0|3|25|5|2|2|84
202201|2022-01-01 00:00:00.0|3|25|5|3|2|12
202201|2022-01-01 00:00:00.0|3|99|1|1|2|1
202201|2022-01-01 00:00:00.0|3|99|1|2|2|46
202201|2022-01-01 00:00:00.0|3|99|1|3|2|15
202201|2022-01-01 00:00:00.0|3|99|2|1|2|1
202201|2022-01-01 00:00:00.0|3|99|2|2|2|17
202201|2022-01-01 00:00:00.0|3|99|2|3|2|5
202201|2022-01-01 00:00:00.0|3|99|3|1|2|1
202201|2022-01-01 00:00:00.0|3|99|3|2|2|13
202201|2022-01-01 00:00:00.0|3|99|3|3|2|9
202201|2022-01-01 00:00:00.0|3|99|4|2|2|15
202201|2022-01-01 00:00:00.0|3|99|4|3|2|15
202201|2022-01-01 00:00:00.0|3|99|5|1|2|9
202201|2022-01-01 00:00:00.0|3|99|5|2|2|62
202201|2022-01-01 00:00:00.0|3|99|5|3|2|24
202201|2022-01-01 00:00:00.0|4|1|1|1|2|19
202201|2022-01-01 00:00:00.0|4|1|1|2|2|428
202201|2022-01-01 00:00:00.0|4|1|1|3|2|315
202201|2022-01-01 00:00:00.0|4|1|2|1|2|68
202201|2022-01-01 00:00:00.0|4|1|2|2|2|182
202201|2022-01-01 00:00:00.0|4|1|2|3|2|261
202201|2022-01-01 00:00:00.0|4|1|3|1|2|54
202201|2022-01-01 00:00:00.0|4|1|3|2|2|115
202201|2022-01-01 00:00:00.0|4|1|3|3|2|154
202201|2022-01-01 00:00:00.0|4|1|4|1|2|16
202201|2022-01-01 00:00:00.0|4|1|4|2|2|29
202201|2022-01-01 00:00:00.0|4|1|4|3|2|32
202201|2022-01-01 00:00:00.0|4|1|5|1|2|12
202201|2022-01-01 00:00:00.0|4|1|5|2|2|23
202201|2022-01-01 00:00:00.0|4|1|5|3|2|10
202201|2022-01-01 00:00:00.0|4|2|1|1|2|16
202201|2022-01-01 00:00:00.0|4|2|1|2|2|2470
202201|2022-01-01 00:00:00.0|4|2|1|3|2|1366
202201|2022-01-01 00:00:00.0|4|2|2|1|2|11
202201|2022-01-01 00:00:00.0|4|2|2|2|2|1334
202201|2022-01-01 00:00:00.0|4|2|2|3|2|941
202201|2022-01-01 00:00:00.0|4|2|3|1|2|11
202201|2022-01-01 00:00:00.0|4|2|3|2|2|805
202201|2022-01-01 00:00:00.0|4|2|3|3|2|731
202201|2022-01-01 00:00:00.0|4|2|4|1|2|5
202201|2022-01-01 00:00:00.0|4|2|4|2|2|236
202201|2022-01-01 00:00:00.0|4|2|4|3|2|177
202201|2022-01-01 00:00:00.0|4|2|5|1|2|21
202201|2022-01-01 00:00:00.0|4|2|5|2|2|225
202201|2022-01-01 00:00:00.0|4|2|5|3|2|93
202201|2022-01-01 00:00:00.0|4|3|1|1|2|6
202201|2022-01-01 00:00:00.0|4|3|1|2|2|327
202201|2022-01-01 00:00:00.0|4|3|1|3|2|216
202201|2022-01-01 00:00:00.0|4|3|2|1|2|39
202201|2022-01-01 00:00:00.0|4|3|2|2|2|193
202201|2022-01-01 00:00:00.0|4|3|2|3|2|146
202201|2022-01-01 00:00:00.0|4|3|3|1|2|45
202201|2022-01-01 00:00:00.0|4|3|3|2|2|89
202201|2022-01-01 00:00:00.0|4|3|3|3|2|98
202201|2022-01-01 00:00:00.0|4|3|4|1|2|6
202201|2022-01-01 00:00:00.0|4|3|4|2|2|13
202201|2022-01-01 00:00:00.0|4|3|4|3|2|20
202201|2022-01-01 00:00:00.0|4|3|5|1|2|5
202201|2022-01-01 00:00:00.0|4|3|5|2|2|10
202201|2022-01-01 00:00:00.0|4|3|5|3|2|15
202201|2022-01-01 00:00:00.0|4|4|1|1|2|20
202201|2022-01-01 00:00:00.0|4|4|1|2|2|2241
202201|2022-01-01 00:00:00.0|4|4|1|3|2|1039
202201|2022-01-01 00:00:00.0|4|4|2|1|2|18
202201|2022-01-01 00:00:00.0|4|4|2|2|2|1208
202201|2022-01-01 00:00:00.0|4|4|2|3|2|841
202201|2022-01-01 00:00:00.0|4|4|3|1|2|18
202201|2022-01-01 00:00:00.0|4|4|3|2|2|919
202201|2022-01-01 00:00:00.0|4|4|3|3|2|759
202201|2022-01-01 00:00:00.0|4|4|4|1|2|3
202201|2022-01-01 00:00:00.0|4|4|4|2|2|256
202201|2022-01-01 00:00:00.0|4|4|4|3|2|193
202201|2022-01-01 00:00:00.0|4|4|5|1|2|31
202201|2022-01-01 00:00:00.0|4|4|5|2|2|300
202201|2022-01-01 00:00:00.0|4|4|5|3|2|124
202201|2022-01-01 00:00:00.0|4|5|1|1|2|17
202201|2022-01-01 00:00:00.0|4|5|1|2|2|598
202201|2022-01-01 00:00:00.0|4|5|1|3|2|375
202201|2022-01-01 00:00:00.0|4|5|2|1|2|82
202201|2022-01-01 00:00:00.0|4|5|2|2|2|224
202201|2022-01-01 00:00:00.0|4|5|2|3|2|228
202201|2022-01-01 00:00:00.0|4|5|3|1|2|63
202201|2022-01-01 00:00:00.0|4|5|3|2|2|154
202201|2022-01-01 00:00:00.0|4|5|3|3|2|172
202201|2022-01-01 00:00:00.0|4|5|4|1|2|13
202201|2022-01-01 00:00:00.0|4|5|4|2|2|41
202201|2022-01-01 00:00:00.0|4|5|4|3|2|22
202201|2022-01-01 00:00:00.0|4|5|5|1|2|6
202201|2022-01-01 00:00:00.0|4|5|5|2|2|24
202201|2022-01-01 00:00:00.0|4|5|5|3|2|13
202201|2022-01-01 00:00:00.0|4|6|1|1|2|56
202201|2022-01-01 00:00:00.0|4|6|1|2|2|1791
202201|2022-01-01 00:00:00.0|4|6|1|3|2|1397
202201|2022-01-01 00:00:00.0|4|6|2|1|2|176
202201|2022-01-01 00:00:00.0|4|6|2|2|2|775
202201|2022-01-01 00:00:00.0|4|6|2|3|2|848
202201|2022-01-01 00:00:00.0|4|6|3|1|2|173
202201|2022-01-01 00:00:00.0|4|6|3|2|2|381
202201|2022-01-01 00:00:00.0|4|6|3|3|2|505
202201|2022-01-01 00:00:00.0|4|6|4|1|2|48
202201|2022-01-01 00:00:00.0|4|6|4|2|2|111
202201|2022-01-01 00:00:00.0|4|6|4|3|2|79
202201|2022-01-01 00:00:00.0|4|6|5|1|2|33
202201|2022-01-01 00:00:00.0|4|6|5|2|2|103
202201|2022-01-01 00:00:00.0|4|6|5|3|2|29
202201|2022-01-01 00:00:00.0|4|7|1|1|2|23
202201|2022-01-01 00:00:00.0|4|7|1|2|2|2048
202201|2022-01-01 00:00:00.0|4|7|1|3|2|1094
202201|2022-01-01 00:00:00.0|4|7|2|1|2|12
202201|2022-01-01 00:00:00.0|4|7|2|2|2|1201
202201|2022-01-01 00:00:00.0|4|7|2|3|2|957
202201|2022-01-01 00:00:00.0|4|7|3|1|2|37
202201|2022-01-01 00:00:00.0|4|7|3|2|2|1137
202201|2022-01-01 00:00:00.0|4|7|3|3|2|855
202201|2022-01-01 00:00:00.0|4|7|4|1|2|18
202201|2022-01-01 00:00:00.0|4|7|4|2|2|418
202201|2022-01-01 00:00:00.0|4|7|4|3|2|285
202201|2022-01-01 00:00:00.0|4|7|5|1|1|1
202201|2022-01-01 00:00:00.0|4|7|5|1|2|85
202201|2022-01-01 00:00:00.0|4|7|5|2|2|553
202201|2022-01-01 00:00:00.0|4|7|5|3|2|141
202201|2022-01-01 00:00:00.0|4|8|1|1|2|57
202201|2022-01-01 00:00:00.0|4|8|1|2|2|1495
202201|2022-01-01 00:00:00.0|4|8|1|3|2|580
202201|2022-01-01 00:00:00.0|4|8|2|1|2|171
202201|2022-01-01 00:00:00.0|4|8|2|2|2|884
202201|2022-01-01 00:00:00.0|4|8|2|3|2|410
202201|2022-01-01 00:00:00.0|4|8|3|1|2|155
202201|2022-01-01 00:00:00.0|4|8|3|2|2|333
202201|2022-01-01 00:00:00.0|4|8|3|3|2|261
202201|2022-01-01 00:00:00.0|4|8|4|1|2|41
202201|2022-01-01 00:00:00.0|4|8|4|2|2|79
202201|2022-01-01 00:00:00.0|4|8|4|3|2|57
202201|2022-01-01 00:00:00.0|4|8|5|1|2|33
202201|2022-01-01 00:00:00.0|4|8|5|2|2|95
202201|2022-01-01 00:00:00.0|4|8|5|3|2|36
202201|2022-01-01 00:00:00.0|4|9|1|1|2|18
202201|2022-01-01 00:00:00.0|4|9|1|2|2|619
202201|2022-01-01 00:00:00.0|4|9|1|3|2|234
202201|2022-01-01 00:00:00.0|4|9|2|1|2|76
202201|2022-01-01 00:00:00.0|4|9|2|2|2|283
202201|2022-01-01 00:00:00.0|4|9|2|3|2|157
202201|2022-01-01 00:00:00.0|4|9|3|1|2|43
202201|2022-01-01 00:00:00.0|4|9|3|2|2|126
202201|2022-01-01 00:00:00.0|4|9|3|3|2|75
202201|2022-01-01 00:00:00.0|4|9|4|1|2|6
202201|2022-01-01 00:00:00.0|4|9|4|2|2|26
202201|2022-01-01 00:00:00.0|4|9|4|3|2|19
202201|2022-01-01 00:00:00.0|4|9|5|1|2|1
202201|2022-01-01 00:00:00.0|4|9|5|2|2|8
202201|2022-01-01 00:00:00.0|4|9|5|3|2|4
202201|2022-01-01 00:00:00.0|4|10|1|1|2|30
202201|2022-01-01 00:00:00.0|4|10|1|2|2|1184
202201|2022-01-01 00:00:00.0|4|10|1|3|2|585
202201|2022-01-01 00:00:00.0|4|10|2|1|2|134
202201|2022-01-01 00:00:00.0|4|10|2|2|2|543
202201|2022-01-01 00:00:00.0|4|10|2|3|2|317
202201|2022-01-01 00:00:00.0|4|10|3|1|2|105
202201|2022-01-01 00:00:00.0|4|10|3|2|2|339
202201|2022-01-01 00:00:00.0|4|10|3|3|2|189
202201|2022-01-01 00:00:00.0|4|10|4|1|2|23
202201|2022-01-01 00:00:00.0|4|10|4|2|2|51
202201|2022-01-01 00:00:00.0|4|10|4|3|2|42
202201|2022-01-01 00:00:00.0|4|10|5|1|2|32
202201|2022-01-01 00:00:00.0|4|10|5|2|2|80
202201|2022-01-01 00:00:00.0|4|10|5|3|2|25
202201|2022-01-01 00:00:00.0|4|11|1|1|2|20
202201|2022-01-01 00:00:00.0|4|11|1|2|2|1566
202201|2022-01-01 00:00:00.0|4|11|1|3|2|962
202201|2022-01-01 00:00:00.0|4|11|2|1|2|10
202201|2022-01-01 00:00:00.0|4|11|2|2|2|1047
202201|2022-01-01 00:00:00.0|4|11|2|3|2|862
202201|2022-01-01 00:00:00.0|4|11|3|1|2|24
202201|2022-01-01 00:00:00.0|4|11|3|2|2|828
202201|2022-01-01 00:00:00.0|4|11|3|3|2|691
202201|2022-01-01 00:00:00.0|4|11|4|1|2|6
202201|2022-01-01 00:00:00.0|4|11|4|2|2|288
202201|2022-01-01 00:00:00.0|4|11|4|3|2|183
202201|2022-01-01 00:00:00.0|4|11|5|1|2|26
202201|2022-01-01 00:00:00.0|4|11|5|2|2|334
202201|2022-01-01 00:00:00.0|4|11|5|3|2|107
202201|2022-01-01 00:00:00.0|4|12|1|1|2|15
202201|2022-01-01 00:00:00.0|4|12|1|2|2|2472
202201|2022-01-01 00:00:00.0|4|12|1|3|2|1104
202201|2022-01-01 00:00:00.0|4|12|2|1|2|10
202201|2022-01-01 00:00:00.0|4|12|2|2|2|1278
202201|2022-01-01 00:00:00.0|4|12|2|3|2|758
202201|2022-01-01 00:00:00.0|4|12|3|1|2|19
202201|2022-01-01 00:00:00.0|4|12|3|2|2|829
202201|2022-01-01 00:00:00.0|4|12|3|3|2|618
202201|2022-01-01 00:00:00.0|4|12|4|1|2|11
